accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
UT51399345	UT_000	UT001002,UT001737,UT002473	814.5499999999998	[M+CH3COO]-	134722849	C42H78NO8P	14.74
UT81691940	UT_000	UT001070,UT001808,UT002541	802.5966666666667	[M+CH3COO]-	134723185	C42H82NO7P	24.863333333333333
UT58271015	UT_000	UT001452,UT002192,UT002920	776.56	[M-H]-	134723691	C45H80NO7P	31.149999999999995
UT57473801	UT_000	UT001437,UT002177,UT002905	804.59	[M-H]-	134723835	C47H84NO7P	32.38333333333333
UT22369284	UT_000	UT001375,UT002116,UT002844	742.54	[M-H]-	134724141	C41H78NO8P	29.136666666666667
UT32624123	UT_000	UT001007,UT001285,UT001743,UT002026,UT002479,UT002754	826.5599999999998	[M+CH3COO]-	134724308	C43H78NO8P	15.041666666666666
UT25805514	UT_000	UT001467,UT002207,UT002935	821.5300000000001	[M-H]-	134724320	C46H79O10P	19.45
UT12254120	UT_000	UT001189,UT001931,UT002663	804.59	[M-H]-	134724812	C47H84NO7P	39.690000000000005
UT47880203	UT_000	UT001179,UT001921,UT002653	770.5099999999999	[M-H]-	134724872	C45H74NO7P	14.376666666666667
UT09514375	UT_000	UT001262,UT002003,UT002734	861.7000000000002	[M+CH3COO]-	134724978	C46H95N2O6P	47.870000000000005
UT48821939	UT_000	UT001027,UT001764,UT002499	836.5433333333334	[M+CH3COO]-	134725016	C44H76NO8P	9.196666666666667
UT60090302	UT_000	UT001317,UT002058,UT002786	844.61	[M+CH3COO]-	134725171	C44H84NO8P	24.44666666666667
UT33982227	UT_000	UT001495,UT002234,UT002960	816.5766666666667	[M-H]-	134725506	C44H84NO10P	43.946666666666665
UT75174624	UT_000	UT001412,UT002152	778.575	[M-H]-	134725594	C45H82NO7P	33.08
UT00829707	UT_000	UT001273,UT002014,UT002744	857.6766666666666	[M+CH3COO]-	134725951	C46H91N2O6P	37.95333333333334
UT66399587	UT_000	UT001338,UT002078,UT002807	830.62	[M+CH3COO]-	134726519	C44H86NO7P	36.47333333333333
UT12937416	UT_000	UT001130,UT001868,UT002601	792.5499999999998	[M-H]-	134727563	C45H80NO8P	29.756666666666664
UT15514615	UT_000	UT001194,UT001936,UT002668	476.28	[M-H]-	134728005	C23H44NO7P	1.9933333333333334
UT23631146	UT_000	UT001187,UT001450,UT001929,UT002190,UT002661,UT002918	752.56	[M-H]-	134728035	C43H80NO7P	32.93
UT40366414	UT_000	UT001314,UT002055,UT002515,UT002783	868.61	[M+CH3COO]-	134728700	C46H84NO8P	25.9925
UT51159763	UT_000	UT001042,UT001779,UT002513	842.59	[M+CH3COO]-	134728742	C44H82NO8P	23.5
UT49846378	UT_000	UT001397,UT002137,UT002866	800.62	[M-H]-	134728980	C45H88NO8P	46.85
UT27576100	UT_000	UT001502,UT002240,UT002967	788.54	[M-H]-	134729154	C42H80NO10P	31.39
UT25559637	UT_000	UT001193,UT001457,UT001935,UT002197,UT002667,UT002925	478.29	[M-H]-	134729210	C23H46NO7P	2.475
UT25911754	UT_000	UT001115,UT001853,UT002584	728.52	[M-H]-	134729400	C40H76NO8P	24.810000000000002
UT10311930	UT_000	UT001460,UT002200,UT002928	528.31	[M-H]-	134729408	C27H48NO7P	2.313333333333333
UT80624764	UT_000	UT001173,UT001426,UT001915,UT002166,UT002647,UT002894	774.54	[M-H]-	134729616	C45H78NO7P	28.633333333333336
UT59469647	UT_000	UT001151,UT001890,UT002623	796.59	[M-H]-	134729720	C45H84NO8P	38.98666666666667
UT01441660	UT_000	UT002790	900.67	[M+CH3COO]-	134730037	C48H92NO8P	39.01
UT84371689	UT_000	UT001036,UT001772,UT002507	828.5766666666667	[M+CH3COO]-	134730182	C43H80NO8P	16.276666666666667
UT85523433	UT_000	UT001315,UT002056,UT002784	896.64	[M+CH3COO]-	134730217	C48H88NO8P	31.24
UT95766785	UT_000	UT001261,UT002002,UT002733	847.69	[M+CH3COO]-	134730289	C45H93N2O6P	45.806666666666665
UT52058043	UT_000	UT001105,UT001360,UT001843,UT002100,UT002574,UT002829	740.52	[M-H]-	134730359	C41H76NO8P	22.27
UT16320687	UT_000	UT001110,UT001848,UT002579	712.4900000000001	[M-H]-	134730574	C39H72NO8P	14.053333333333335
