inchikey1	num_of_stereo_conf	smiles_can	smiles_iso
VTEKWUOSLQFHAD	4	[CH]C1(CC2C1CCCC2)CN	[CH][C@]1(C[C@H]2[C@@H]1CCCC2)CN,[CH][C@@]1(C[C@@H]2[C@H]1CCCC2)CN,[CH][C@]1(C[C@@H]2[C@H]1CCCC2)CN,[CH][C@@]1(C[C@H]2[C@@H]1CCCC2)CN
ZKLZXRYXKRWGQP	4	CC1C(C(C(C(O1)OC2C(C(C(OC2OCC3C(C(C(C(O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C)O)O)O)O)O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@H]2OC[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C)O)O)O)O)O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@H]2OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C)O)O)O)O)O,CC1[C@@H]([C@@H](C([C@@H](O1)OC2[C@H]([C@H](C(O[C@H]2OCC3[C@H](C(C([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C)O)O)O)O)O,CC1C(C(C(C(O1)OC2C(C(C(OC2OCC3C(C(C(C(O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C)O)O)O)O)O
OPWOQKZGJZTHKC	4	CC(C1=CC=CO1)NC(=O)COC(=O)C2CSC3(N2C(=O)CC3)C4=CC=CC=C4	C[C@@H](C1=CC=CO1)NC(=O)COC(=O)[C@@H]2CS[C@@]3(N2C(=O)CC3)C4=CC=CC=C4,C[C@H](C1=CC=CO1)NC(=O)COC(=O)[C@@H]2CS[C@@]3(N2C(=O)CC3)C4=CC=CC=C4,C[C@@H](C1=CC=CO1)NC(=O)COC(=O)[C@H]2CS[C@@]3(N2C(=O)CC3)C4=CC=CC=C4,C[C@H](C1=CC=CO1)NC(=O)COC(=O)[C@H]2CS[C@@]3(N2C(=O)CC3)C4=CC=CC=C4
LOLLZEXNUKHSSC	4	CC1CN(CC(O1)C)CC2=CC3=C(C=C2)OC(=N3)C4=CC=CC=C4	CC1CN(CC(O1)C)CC2=CC3=C(C=C2)OC(=N3)C4=CC=CC=C4,C[C@@H]1CN(C[C@H](O1)C)CC2=CC3=C(C=C2)OC(=N3)C4=CC=CC=C4,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC3=C(C=C2)OC(=N3)C4=CC=CC=C4,C[C@H]1CN(C[C@@H](O1)C)CC2=CC3=C(C=C2)OC(=N3)C4=CC=CC=C4
AKWDCMIGTWBGCE	4	CCC(C)NC(=O)C1=CC=CC=C1NC(=O)C=CC2=CC(=C(C=C2)OC)OC	CC[C@@H](C)NC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC,CC[C@H](C)NC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC,CCC(C)NC(=O)C1=CC=CC=C1NC(=O)C=CC2=CC(=C(C=C2)OC)OC,CCC(C)NC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC
DWJBFYOKGWPOSR	4	CC1CC(=O)C=C2C1CN(CC2)CC3=CC=CC=C3	C[C@H]1CC(=O)C=C2[C@@H]1CN(CC2)CC3=CC=CC=C3,C[C@@H]1CC(=O)C=C2[C@H]1CN(CC2)CC3=CC=CC=C3,C[C@H]1CC(=O)C=C2C1CN(CC2)CC3=CC=CC=C3,CC1CC(=O)C=C2[C@H]1CN(CC2)CC3=CC=CC=C3
BMVMDJLEAWSOBJ	4	CC(=O)OC1CCC2(C3CCC4(C(CC=C4C3CC=C2C1)O)C)C	CC(=O)OC1CCC2(C3CCC4(C(CC=C4C3CC=C2C1)O)C)C,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@@]4([C@H](CC=C4[C@@H]3CC=C2C1)O)C)C,CC(=O)O[C@@H]1CC[C@@]2([C@H]3CC[C@@]4([C@H](CC=C4[C@@H]3CC=C2C1)O)C)C,CC(=O)O[C@H]1CC[C@@]2([C@@H]3CC[C@@]4([C@H](CC=C4[C@@H]3CC=C2C1)O)C)C
XQAGELKYDQAVJC	4	CC1CN(CC(O1)C)C(=O)NC2=CC=CC=C2OC	CC1CN(CC(O1)C)C(=O)NC2=CC=CC=C2OC,C[C@@H]1CN(C[C@@H](O1)C)C(=O)NC2=CC=CC=C2OC,C[C@@H]1CN(C[C@H](O1)C)C(=O)NC2=CC=CC=C2OC,C[C@H]1CN(C[C@@H](O1)C)C(=O)NC2=CC=CC=C2OC
YSKASHYAFZJISU	4	CC(C)(C)C1=CC=C(C=C1)C(C2=CC(=CC=C2)O)C(C(=O)O)N	CC(C)(C)C1=CC=C(C=C1)[C@H](C2=CC(=CC=C2)O)[C@@H](C(=O)O)N,CC(C)(C)C1=CC=C(C=C1)[C@H](C2=CC(=CC=C2)O)[C@H](C(=O)O)N,CC(C)(C)C1=CC=C(C=C1)[C@@H](C2=CC(=CC=C2)O)[C@H](C(=O)O)N,CC(C)(C)C1=CC=C(C=C1)[C@@H](C2=CC(=CC=C2)O)[C@@H](C(=O)O)N
JZQNLLAIKYLYMA	4	CC=CC(C(C)(C)C1(C2=C(C1(C)C)C=C(C=C2)C(C)C)O)O	C/C=C/[C@H](C(C)(C)[C@]1(C2=C(C1(C)C)C=C(C=C2)C(C)C)O)O,C/C=C/[C@H](C(C)(C)[C@@]1(C2=C(C1(C)C)C=C(C=C2)C(C)C)O)O,C/C=C/[C@@H](C(C)(C)[C@@]1(C2=C(C1(C)C)C=C(C=C2)C(C)C)O)O,C/C=C/[C@@H](C(C)(C)[C@]1(C2=C(C1(C)C)C=C(C=C2)C(C)C)O)O
QAGNZGHDWJLEKS	4	CC1=C(C2(C3C(C1(C2(C)C)C)NC(=O)S3)C)C	CC1=C([C@@]2([C@H]3[C@@H]([C@]1(C2(C)C)C)NC(=O)S3)C)C,CC1=C([C@]2([C@@H]3[C@H]([C@@]1(C2(C)C)C)NC(=O)S3)C)C,CC1=C(C2([C@H]3[C@@H](C1(C2(C)C)C)NC(=O)S3)C)C,CC1=C(C2([C@@H]3[C@H](C1(C2(C)C)C)NC(=O)S3)C)C
KTOWABLTUGFCRB	4	CC1CCCN(C1)CC2=C(C3=C(C=C2C)OC(=O)C=C3C)O	C[C@@H]1CCCN(C1)CC2=C(C3=C(C=C2C)OC(=O)C=C3C)O,C[C@H]1CCCN(C1)CC2=C(C3=C(C=C2C)OC(=O)C=C3C)O,CC1CCCN(C1)CC2=C(C3=C(C=C2C)OC(=O)C=C3C)O,CC1CCC[NH+](C1)CC2=C(C3=C(C=C2C)OC(=O)C=C3C)[O-]
IZTSYUBBKNSBJC	4	C1CC2CNC(=O)CC1N2CC3=CC=CC=C3	C1CC2CNC(=O)CC1N2CC3=CC=CC=C3,C1C[C@@H]2CNC(=O)C[C@H]1N2CC3=CC=CC=C3,C1C[C@@H]2CNC(=O)C[C@@H]1N2CC3=CC=CC=C3,C1C[C@H]2CNC(=O)C[C@@H]1N2CC3=CC=CC=C3
WTDKFZXRKKYFSG	4	C1CN(C2C1C(NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N)CO)S(=O)(=O)C5=CC=C(C=C5)F	C1CN([C@H]2[C@@H]1[C@H](NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N)CO)S(=O)(=O)C5=CC=C(C=C5)F,C1CN([C@H]2[C@@H]1[C@@H](NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N)CO)S(=O)(=O)C5=CC=C(C=C5)F,C1CN([C@@H]2[C@H]1[C@@H](NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N)CO)S(=O)(=O)C5=CC=C(C=C5)F,C1CN([C@@H]2[C@H]1[C@H](NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N)CO)S(=O)(=O)C5=CC=C(C=C5)F
ZEGPLOZRDHDXHP	4	C1CC2CC3=C(CC2NC1)C(=CC=C3)O	C1C[C@H]2CC3=C(C[C@H]2NC1)C(=CC=C3)O,C1C[C@@H]2CC3=C(C[C@@H]2NC1)C(=CC=C3)O,C1C[C@H]2CC3=C(C[C@@H]2NC1)C(=CC=C3)O,C1C[C@@H]2CC3=C(C[C@H]2NC1)C(=CC=C3)O
PLNSHYORKGBSGV	4	C1C(C(C(C(O1)SC2=CC=C(C=C2)N)O)O)O	C1[C@@H]([C@H]([C@H]([C@H](O1)SC2=CC=C(C=C2)N)O)O)O,C1C(C(C(C(O1)SC2=CC=C(C=C2)N)O)O)O,C1[C@H]([C@@H]([C@H](C(O1)SC2=CC=C(C=C2)N)O)O)O,C1[C@H]([C@@H]([C@H]([C@@H](O1)SC2=CC=C(C=C2)N)O)O)O
KLXILHUWOYGXDJ	4	CCCCC=CC1=C(C=C2C=CC(=CC2=N1)F)C(C)N3C(=O)C4=CC=CC=C4C3=O	CCCC/C=C/C1=C(C=C2C=CC(=CC2=N1)F)[C@H](C)N3C(=O)C4=CC=CC=C4C3=O,CCCC/C=C/C1=C(C=C2C=CC(=CC2=N1)F)C(C)N3C(=O)C4=CC=CC=C4C3=O,CCCCC=CC1=C(C=C2C=CC(=CC2=N1)F)C(C)N3C(=O)C4=CC=CC=C4C3=O,CCCCC=CC1=C(C=C2C=CC(=CC2=N1)F)[C@H](C)N3C(=O)C4=CC=CC=C4C3=O
SJHFEGIBWGXHIO	4	CC(C)OC1=CC=C(C=C1)C2C(=C(C(=O)N2CCCN(C)C)O)C(=O)C3=CC=CO3	CC(C)OC1=CC=C(C=C1)C2C(=C(C(=O)N2CCCN(C)C)O)C(=O)C3=CC=CO3,CC(C)OC1=CC=C(C=C1)C2C(=C(C(=O)N2CCC[NH+](C)C)[O-])C(=O)C3=CC=CO3,CC(C)OC1=CC=C(C=C1)[C@H]2C(=C(C(=O)N2CCCN(C)C)O)C(=O)C3=CC=CO3,CC(C)OC1=CC=C(C=C1)[C@@H]2C(=C(C(=O)N2CCCN(C)C)O)C(=O)C3=CC=CO3
WSEUISQDHJZJKD	4	C1C(C1N)C2=CC=C(C=C2)C3=CC=CC=C3	C1C(C1N)C2=CC=C(C=C2)C3=CC=CC=C3,C1[C@H](C1C2=CC=C(C=C2)C3=CC=CC=C3)N,C1[C@H]([C@@H]1N)C2=CC=C(C=C2)C3=CC=CC=C3,C1[C@@H]([C@H]1N)C2=CC=C(C=C2)C3=CC=CC=C3
VMTABFYHWHQBPH	4	CCNC1CCC(C1)C(=O)OC	CCN[C@H]1CC[C@@H](C1)C(=O)OC,CCN[C@@H]1CC[C@@H](C1)C(=O)OC,CCN[C@@H]1CC[C@H](C1)C(=O)OC,CCN[C@H]1CC[C@H](C1)C(=O)OC
WNYQHYHXNIEMSW	4	CC1CCC(N1C(=O)CCCC(=O)OC)C	CC1CCC(N1C(=O)CCCC(=O)OC)C,C[C@@H]1CC[C@@H](N1C(=O)CCCC(=O)OC)C,C[C@H]1CC[C@@H](N1C(=O)CCCC(=O)OC)C,C[C@@H]1CC[C@H](N1C(=O)CCCC(=O)OC)C
DSDGBUAZOFGJJP	4	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O
XNOYJCURMUIJFN	4	C1CC(=O)CC2C1CCN(C2)C(=O)O	C1CC(=O)CC2C1CCN(C2)C(=O)O,C1CC(=O)C[C@H]2[C@@H]1CCN(C2)C(=O)O,C1CC(=O)C[C@@H]2[C@H]1CCN(C2)C(=O)O,C1CC(=O)C[C@H]2[C@H]1CCN(C2)C(=O)O
JIODMWWBJVVCKP	4	CC(C(CC=C)O)OCC1=CC=C(C=C1)OC	C[C@@H]([C@@H](CC=C)O)OCC1=CC=C(C=C1)OC,C[C@@H]([C@H](CC=C)O)OCC1=CC=C(C=C1)OC,C[C@H]([C@H](CC=C)O)OCC1=CC=C(C=C1)OC,C[C@H]([C@@H](CC=C)O)OCC1=CC=C(C=C1)OC
GWPJSWWQFNSGGS	4	CC1CC(CN(C1)C(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2)C	CC1CC(CN(C1)C(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2)C,C[C@@H]1C[C@H](CN(C1)C(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2)C,C[C@@H]1C[C@@H](CN(C1)C(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2)C,C[C@H]1C[C@@H](CN(C1)C(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2)C
ZZJQUTJUZMETNN	4	COCCOCCOC(=O)OC1=CC=C(C=C1)CC(C(=O)[O-])[NH3+]	COCCOCCOC(=O)OC1=CC=C(C=C1)CC(C(=O)[O-])[NH3+],COCCOCCOC(=O)OC1=CC=C(C=C1)CC(C(=O)O)N,COCCOCCOC(=O)OC1=CC=C(C=C1)C[C@@H](C(=O)[O-])[NH3+],COCCOCCOC(=O)OC1=CC=C(C=C1)C[C@@H](C(=O)O)N
QKYDQSUAFNWVTI	4	CC12CCC3=CC(=O)CCC3(C1CCC4(C2CCC4O)C)C	C[C@@]12CCC3=CC(=O)CC[C@@]3([C@H]1CC[C@]4([C@H]2CC[C@@H]4O)C)C,C[C@@]12CCC3=CC(=O)CC[C@@]3([C@H]1CC[C@]4([C@H]2CCC4O)C)C,C[C@]12CC[C@H]3C([C@@H]1CC[C@@H]2O)(CCC4=CC(=O)CCC34C)C,C[C@]12CCC3[C@](C1CC[C@@H]2O)(CCC4=CC(=O)CC[C@]34C)C
DBRCUMGRZNGTFV	4	CC(CCC1=CC=CC=C1)NC(=O)CSC(C)C2=CC(=CC=C2)[N+](=O)[O-]	C[C@@H](CCC1=CC=CC=C1)NC(=O)CS[C@@H](C)C2=CC(=CC=C2)[N+](=O)[O-],C[C@H](CCC1=CC=CC=C1)NC(=O)CS[C@@H](C)C2=CC(=CC=C2)[N+](=O)[O-],C[C@@H](CCC1=CC=CC=C1)NC(=O)CS[C@H](C)C2=CC(=CC=C2)[N+](=O)[O-],C[C@H](CCC1=CC=CC=C1)NC(=O)CS[C@H](C)C2=CC(=CC=C2)[N+](=O)[O-]
JACFZYCIQZJBKF	4	CCOC(=O)CC(C(C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)OCC	CCOC(=O)C[C@@H]([C@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)OCC,CCOC(=O)C[C@H]([C@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)OCC,CCOC(=O)C[C@@H]([C@@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)OCC,CCOC(=O)C[C@H]([C@@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)OCC
HWLSHJVPOOYKPB	4	COC(=O)C1(CC2=CCC3C2C1CCC3)C(=O)OC	COC(=O)C1(CC2=CC[C@@H]3[C@H]2[C@@H]1CCC3)C(=O)OC,COC(=O)C1(CC2=CC[C@H]3[C@@H]2[C@H]1CCC3)C(=O)OC,COC(=O)C1(CC2=CC[C@@H]3[C@H]2[C@H]1CCC3)C(=O)OC,COC(=O)C1(CC2=CC[C@H]3[C@@H]2[C@@H]1CCC3)C(=O)OC
FPMUSCJNVLIUAN	4	CC1(C(OC(C1O)N2C=NC3=C2N=C(NC3=O)N)CO)O	C[C@]1([C@H](O[C@H](C1O)N2C=NC3=C2N=C(NC3=O)N)CO)O,C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=NC3=C2N=C(NC3=O)N)CO)O,CC1([C@H](O[C@H](C1O)N2C=NC3=C2N=C(NC3=O)N)CO)O,C[C@@]1([C@H](O[C@H](C1O)N2C=NC3=C2N=C(NC3=O)N)CO)O
MXPPUIPLKAUXFQ	4	CC1=CC=CC=C1CCNC(=O)COC(=O)CC2CC3CCC2C3	CC1=CC=CC=C1CCNC(=O)COC(=O)C[C@@H]2C[C@H]3CC[C@@H]2C3,CC1=CC=CC=C1CCNC(=O)COC(=O)C[C@H]2C[C@H]3CC[C@@H]2C3,CC1=CC=CC=C1CCNC(=O)COC(=O)C[C@@H]2C[C@@H]3CC[C@@H]2C3,CC1=CC=CC=C1CCNC(=O)COC(=O)C[C@H]2C[C@@H]3CC[C@@H]2C3
WWHFEJOWPJSLOV	4	CCOC(=O)CC(C)C(C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2	CCOC(=O)C[C@@H](C)[C@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,CCOC(=O)C[C@H](C)[C@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,CCOC(=O)C[C@@H](C)[C@@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,CCOC(=O)C[C@H](C)[C@@H](C(=O)N)NC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
PKYYFUAGDBNCKS	4	CC(C1=CC=CC2=CC=CC=C21)NC(=O)COC(=O)C3CCCO3	C[C@@H](C1=CC=CC2=CC=CC=C21)NC(=O)COC(=O)[C@@H]3CCCO3,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)COC(=O)[C@@H]3CCCO3,C[C@@H](C1=CC=CC2=CC=CC=C21)NC(=O)COC(=O)[C@H]3CCCO3,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)COC(=O)[C@H]3CCCO3
OYKYEZBXAPKIDM	4	CCC(C)C1=CC=C(C=C1)C(=O)COC(=O)CN2C(=O)C3(CCCCC3C)NC2=O	CC[C@@H](C)C1=CC=C(C=C1)C(=O)COC(=O)CN2C(=O)[C@@]3(CCCC[C@@H]3C)NC2=O,CC[C@H](C)C1=CC=C(C=C1)C(=O)COC(=O)CN2C(=O)[C@@]3(CCCC[C@@H]3C)NC2=O,CC[C@@H](C)C1=CC=C(C=C1)C(=O)COC(=O)CN2C(=O)[C@]3(CCCC[C@@H]3C)NC2=O,CC[C@H](C)C1=CC=C(C=C1)C(=O)COC(=O)CN2C(=O)[C@]3(CCCC[C@@H]3C)NC2=O
QKWHWUOPJBDCEN	4	CC1CN(CCC1NC2=CC=CC=C2)C(=O)OC	C[C@H]1CN(CC[C@@H]1NC2=CC=CC=C2)C(=O)OC,C[C@@H]1CN(CC[C@H]1NC2=CC=CC=C2)C(=O)OC,C[C@H]1CN(CC[C@H]1NC2=CC=CC=C2)C(=O)OC,C[C@@H]1CN(CC[C@@H]1NC2=CC=CC=C2)C(=O)OC
MKAQDGOPENCZND	4	CC1C(C(=O)N1)CN	C[C@H]1[C@@H](C(=O)N1)CN,C[C@@H]1[C@H](C(=O)N1)CN,CC1C(C(=O)N1)CN,C[C@@H]1C(C(=O)N1)CN
WJZRGMQEFVAEME	4	CC(C)(C)C(=O)COC(=O)C1=CC(=CC=C1)N2C(=O)C3CC=CCC3C2=O	CC(C)(C)C(=O)COC(=O)C1=CC(=CC=C1)N2C(=O)[C@@H]3CC=CC[C@@H]3C2=O,CC(C)(C)C(=O)COC(=O)C1=CC(=CC=C1)N2C(=O)[C@H]3CC=CC[C@@H]3C2=O,CC(C)(C)C(=O)COC(=O)C1=CC(=CC=C1)N2C(=O)[C@@H]3CC=CC[C@H]3C2=O,CC(C)(C)C(=O)COC(=O)C1=CC(=CC=C1)N2C(=O)C3CC=CCC3C2=O
VXMQUFOPAWORMH	4	C=CC1C2C1C3(CC2)OCCO3	C=C[C@H]1[C@@H]2[C@H]1C3(CC2)OCCO3,C=C[C@@H]1[C@@H]2[C@H]1C3(CC2)OCCO3,C=CC1C2C1C3(CC2)OCCO3,C=CC1[C@@H]2[C@H]1C3(CC2)OCCO3
MXNQASHPCAMJHG	4	CC1C2C(CN1S(=O)(=O)C3=CC4=C(C=C3)OCO4)C5=C(C=CN=C5)N(C2=O)C	C[C@H]1[C@@H]2[C@H](CN1S(=O)(=O)C3=CC4=C(C=C3)OCO4)C5=C(C=CN=C5)N(C2=O)C,C[C@@H]1[C@H]2[C@@H](CN1S(=O)(=O)C3=CC4=C(C=C3)OCO4)C5=C(C=CN=C5)N(C2=O)C,C[C@@H]1[C@@H]2[C@H](CN1S(=O)(=O)C3=CC4=C(C=C3)OCO4)C5=C(C=CN=C5)N(C2=O)C,C[C@H]1[C@H]2[C@@H](CN1S(=O)(=O)C3=CC4=C(C=C3)OCO4)C5=C(C=CN=C5)N(C2=O)C
QSJCBTMNXPAKKC	4	COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)OC4C(C(C(C(O4)CO)O)O)O	COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)O[C@H]4C([C@H]([C@H](C(O4)CO)O)O)O,COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)O[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O,COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)OC4C(C(C(C(O4)CO)O)O)O
YIVRKBAMRSMVOY	4	C1=CN2C(=CN=C2C(=N1)N)C3C(C(C(O3)CO)O)O	C1=CN2C(=CN=C2C(=N1)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,C1=CN2C(=CN=C2C(=N1)N)C3C(C(C(O3)CO)O)O,C1=CN2C(=CN=C2C(=N1)N)C3[C@@H]([C@@H]([C@H](O3)CO)O)O,C1=CN2C(=CN=C2C(=N1)N)[C@H]3[C@@H]([C@@H](C(O3)CO)O)O
QLZFLGIJZASHFR	4	CCOC(=O)C1C(C1(C#N)C#N)C2=CC=CC=C2	CCOC(=O)[C@@H]1[C@@H](C1(C#N)C#N)C2=CC=CC=C2,CCOC(=O)[C@H]1[C@H](C1(C#N)C#N)C2=CC=CC=C2,CCOC(=O)[C@H]1[C@@H](C1(C#N)C#N)C2=CC=CC=C2,CCOC(=O)[C@@H]1[C@H](C1(C#N)C#N)C2=CC=CC=C2
HTUBGLDDMFRJCM	4	C1CC1N2CC3CC2C=C3	C1CC1N2CC3CC2C=C3,C1CC1N2C[C@H]3C[C@@H]2C=C3,C1CC1N2C[C@@H]3C[C@@H]2C=C3,C1CC1N2C[C@@H]3C[C@H]2C=C3
VVAOCWGSSLOYEU	4	CC1CN(CC(O1)C)C2=NC=NC3=C2C=NN3C4=CC=CC=C4	C[C@@H]1CN(C[C@@H](O1)C)C2=NC=NC3=C2C=NN3C4=CC=CC=C4,C[C@@H]1CN(C[C@H](O1)C)C2=NC=NC3=C2C=NN3C4=CC=CC=C4,C[C@H]1CN(C[C@@H](O1)C)C2=NC=NC3=C2C=NN3C4=CC=CC=C4,CC1CN(CC(O1)C)C2=NC=NC3=C2C=NN3C4=CC=CC=C4
TXXHDPDFNKHHGW	4	C(=CC(=O)O)C=CC(=O)O	C(=CC(=O)O)C=CC(=O)O,C(=C\C(=O)O)\C=C/C(=O)O,C(=C/C(=O)O)\C=C/C(=O)O,C(=C/C(=O)O)\C=C\C(=O)O
JVVFTHAOTNXPOZ	4	C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)O)O)O)O)O)O	C1=CC(=C(C=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)OCC2C(C(C(C(O2)O)O)O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O,C1=CC(=C(C=C1C=CC(=O)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O
INHLSAHDBOHPFG	4	CC1(C2CCC3(C(=CC=C4C3(CCC5(C4CC(CC5)(C)CO)C)C)C2(CCC1O)C)C)C	C[C@]12CC[C@](C[C@H]1C3=CC=C4[C@]5(CCC(C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)CO,C[C@]12CC[C@](C[C@H]1C3=CC=C4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)CO,C[C@@]12CC[C@@]3(C(=CC=C4[C@]3(CCC5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)CO)C,C[C@@]12CC[C@@]3(C(=CC=C4[C@]3(CCC5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@H]1CC(CC2)(C)CO)C
LFSMXZXYRIGJID	4	CCOC(C(NC(=O)C)OCC)NC(=O)C	CCOC(C(NC(=O)C)OCC)NC(=O)C,CCO[C@@H]([C@@H](NC(=O)C)OCC)NC(=O)C,CCO[C@H]([C@@H](NC(=O)C)OCC)NC(=O)C,CCO[C@H]([C@H](NC(=O)C)OCC)NC(=O)C
DUPWZCCCCWSRJJ	4	C1C(NC(=O)CO1)C(C2=CC=CC=C2)O	C1C(NC(=O)CO1)C(C2=CC=CC=C2)O,C1[C@@H](NC(=O)CO1)[C@@H](C2=CC=CC=C2)O,C1[C@@H](NC(=O)CO1)[C@H](C2=CC=CC=C2)O,C1[C@@H](NC(=O)CO1)C(C2=CC=CC=C2)O
FFDSIXHUTGYADP	4	CC1C2C3=CC4=C(C=C3CC[N+]2(CC5=C1C=CC(=C5OC)OC)[O-])OCO4	C[C@@H]1[C@H]2C3=CC4=C(C=C3CC[N@+]2(CC5=C1C=CC(=C5OC)OC)[O-])OCO4,C[C@H]1[C@H]2C3=CC4=C(C=C3CC[N@@+]2(CC5=C1C=CC(=C5OC)OC)[O-])OCO4,C[C@H]1[C@H]2C3=CC4=C(C=C3CC[N@+]2(CC5=C1C=CC(=C5OC)OC)[O-])OCO4,C[C@H]1[C@H]2C3=CC4=C(C=C3CC[N+]2(CC5=C1C=CC(=C5OC)OC)[O-])OCO4
VZCYOOQTPOCHFL	4	C(=CC(=O)O)C(=O)O	C(=CC(=O)O)C(=O)O,C(=C\C(=O)O)\C(=O)O,C(=C/C(=O)O)\C(=O)O,[H+].[H+].C(=C/C(=O)[O-])\C(=O)[O-]
